SMILES,SPLIT
O=C1OC2COCCC12,train
O=C1OC2COCOC12,train
C#CC1=CNC(=N)C1=O,train
N#CC1=CNC(=N)C1=O,train
Cn1cc(O)oc1=N,train
N=C1CN=C(C2CC2)N1,train
O=C1CC(C2CC2)=CN1,test_scaffolds
O=C1CC=C(C2CC2)C1,train
Cn1cc(O)oc1=O,train
O=C1CC=C(C2CC2)N1,train
O=C1CN=C(C2CC2)N1,test
O=C1CN=C(C2CC2)O1,train
Cc1ccc(C)cc1,train
C#CCC1=NCC(=N)N1,train
N#CCC1=NCC(=N)N1,train
C#CCC1=CNC(=O)C1,train
N#CCC1=CNC(=O)C1,train
C#CCC1=CCC(=O)C1,train
C#CCC1=CCC(=O)N1,train
N#CCC1=CCC(=O)C1,train
N#CCC1=CCC(=O)N1,train
C#CCC1=NCC(=O)N1,train
C#CCC1=NCC(=O)O1,train
N#CCC1=NCC(=O)N1,test
N#CCC1=NCC(=O)O1,train
N=C1CN=C2C3CC3N12,train
O=C1CC=C2C3CC3C12,train
O=C1CC=C2C3CC3N12,train
Cc1ccc(O)cc1,train
O=C1CN=C2C3CC3N12,test_scaffolds
O=C1NC=C2C3CC3C12,train
N=C1CN=C2C=CCN12,test
O=C1CC=C2C=CCC12,train
O=C1CC=C2C=CCN12,train
O=C1CN=C2C=CCN12,train
O=C1NC=C2C=CCC12,train
Cc1ccc(C)nc1,train
O=C1CC=C2CC3C1C23,test_scaffolds
O=C1CN=C2NC3C1C23,test
O=C1CN=C2OC3C1C23,train
O=C1NC=C2CC3C1C23,train
N=C1CN=C2CC=CN12,train
Cc1cnc(C)cn1,train
N=C1CN=C2CN=CN12,train
O=C1CC=C2CC=CC12,train
O=C1CC=C2CC=CN12,test
O=C1CC=C2CN=CN12,train
O=C1CC=C2NC=NC12,train
O=C1CN=C2CC=CN12,train
O=C1CN=C2CN=CN12,train
O=C1CN=C2NC=CC12,train
O=C1CN=C2NC=CN12,train
O=C1CN=C2NC=NC12,train
Cc1cnc(C)nc1,train
O=C1NC=C2CC=CC12,test_scaffolds
O=C1NC=C2NC=NC12,train
N=C1CC=C2CCC2O1,train
N=C1CN=C2NCC2O1,train
N=C1CN=C2OCC2O1,test
O=C1CC2CCC2=CN1,train
O=C1CC2OCC2=CN1,test_scaffolds
O=C1CC=C2CCC2C1,train
O=C1CC=C2CCC2N1,train
O=C1CC=C2CCC2O1,train
Cc1ccc(N)nc1,train
O=C1CC=C2COC2C1,test_scaffolds
O=C1CN=C2NCC2C1,train
O=C1CN=C2NCC2N1,test_scaffolds
O=C1CN=C2NCC2O1,train
O=C1CN=C2OCC2C1,train
O=C1CN=C2OCC2N1,train
O=C1CN=C2OCC2O1,train
O=C1NC=C2CCC2N1,test
O=C1NC=C2CCC2O1,train
N=C1CN=C2CCCN12,test_scaffolds
CC1=CCOC1,train
Cc1cnc(N)cn1,train
N=C1CN=C2OCCN12,train
O=C1CC=C2CCCC12,train
O=C1CC=C2CCCN12,train
O=C1CC=C2CCOC12,test
O=C1CC=C2COCC12,train
O=C1CN=C2CCCN12,train
O=C1CN=C2NCCC12,train
O=C1CN=C2NCCN12,train
O=C1CN=C2OCCC12,train
O=C1CN=C2OCCN12,train
Cc1cnc(N)nc1,train
O=C1CN=C2OCOC12,test_scaffolds
O=C1NC=C2CCCC12,train
O=C1NC=C2CCOC12,train
O=C1NC=C2COCC12,train
C#CC1C=CCC(=N)O1,train
N#CC1C=CCC(=N)O1,train
C#CC1C=CNC(=O)C1,train
Cc1ccc(O)nc1,train
N#CC1C=CNC(=O)C1,train
C#CC1CC(=O)NC=N1,train
N#CC1CC(=O)NC=N1,train
C#CC1CC(=O)OC=N1,train
C#CC1C=CCC(=O)C1,train
N#CC1C=CCC(=O)C1,train
C#CC1C=CCC(=O)N1,train
C#CC1C=CCC(=O)O1,train
N#CC1C=CCC(=O)O1,train
C#CC1C=CNC(=O)N1,train
Cc1cnc(O)cn1,train
C#CC1C=CNC(=O)O1,train
N=C1NC=NC12CCC2,train
N=C1NC=NC12COC2,train
O=C1CC=CC12CCC2,train
O=C1CC=CC12CCO2,test
O=C1CC=CC12COC2,train
O=C1NC=CC12CCC2,train
O=C1NC=CC12CCO2,train
O=C1NC=CC12COC2,train
O=C1NC=NC12CCC2,train
Cc1cnc(O)nc1,train
O=C1NC=NC12COC2,test
O=C1OC=NC12CCC2,train
O=C1OC=NC12CNC2,train
O=C1OC=NC12COC2,train
N=C1CN=CN1C1CC1,train
N=C1NC=NC1C1CC1,train
O=C1CC=CC1C1CC1,train
Cc1ccc(N)cn1,train
O=C1CC=CN1C1CC1,train
O=C1CN=CN1C1CC1,train
O=C1NC=CC1C1CC1,test_scaffolds
O=C1NC=NC1C1CC1,train
Cc1ncc(N)cn1,train
O=C1OC=NC1C1CC1,test
C#CCN1C=NCC1=N,train
N#CCN1C=NCC1=N,train
C#CCC1N=CNC1=N,train
N#CCC1N=CNC1=N,train
C#CCC1C=CCC1=O,train
N#CCC1C=CCC1=O,train
C#CCN1C=CCC1=O,train
N#CCN1C=CCC1=O,train
C#CCN1C=NCC1=O,train
N#CCN1C=NCC1=O,train
C#CCC1C=CNC1=O,train
N#CCC1C=CNC1=O,train
C#CCC1N=CNC1=O,train
N#CCC1N=CNC1=O,train
C#CCC1N=COC1=O,train
N=C1CC=CC2(CC2)O1,train
O=C1CC2(C=CN1)CC2,train
Cc1ccc(O)cn1,train
O=C1CC2(CC2)N=CN1,train
O=C1CC2(CC2)N=CO1,train
O=C1CC=CC2(CC2)C1,train
O=C1CC=CC2(CC2)N1,train
O=C1CC=CC2(CC2)O1,train
O=C1NC=CC2(CC2)N1,train
Cc1ncc(O)cn1,train
O=C1NC=CC2(CC2)O1,train
O=C1CC=CC2CC1C2,test_scaffolds
O=C1CC=CC2CC1O2,train
O=C1NC=CC2CC1C2,train
O=C1NC=CC2CC1O2,train
O=C1OC=NC2CC1C2,train
N=C1CC=CC2CC2O1,train
N=C1NC=NC2CC2O1,test_scaffolds
O=C1CC2CC2C=CN1,train
O=C1CC2CC2N=CO1,train
CC1=NCCO1,train
O=C1CC=CC2CC2C1,train
O=C1CC=CC2CC2N1,test
O=C1CC=CC2CC2O1,train
O=C1NC2CC2N=CO1,train
O=C1NC=CC2CC2N1,train
O=C1NC=CC2CC2O1,train
O=C1NC=NC2CC2N1,train
O=C1NC=NC2CC2O1,train
O=C1OC=NC2CC2O1,train
N=C1NC=NC2COC12,train
O=C1CC=CC2CCC12,train
O=C1CC=CC2CCN12,train
O=C1CC=CC2COC12,train
O=C1CC=CC2OCC12,train
O=C1CN=CN2CCC12,train
O=C1NC=CC2CCC12,train
O=C1NC=CC2CCN12,train
O=C1NC=CC2COC12,train
O=C1NC=CC2OCC12,test_scaffolds
O=C1NC=NC2CCC12,train
O=C1NC=NC2CNC12,train
O=C1NC=NC2COC12,test_scaffolds
O=C1OC=NC2CCC12,train
O=C1OC=NC2CNC12,train
Nc1ccc(N)nc1,train
O=C1OC=NC2COC12,test_scaffolds
N=C1CC=CCC(=O)N1,train
N=C1CC=CCC(=O)O1,test
N=C1CC=CNC(=O)N1,train
N=C1CC=CNC(=O)O1,train
N=C1CN=CNC(=O)N1,test
N=C1CN=CNC(=O)O1,train
N=C1CN=COC(=O)N1,train
Nc1cnc(N)cn1,train
N=C1CN=COC(=O)O1,train
N=C1NC=CCC(=O)N1,test
N=C1NC=CNC(=O)N1,train
N=C1NC=NCC(=O)N1,train
O=C1CC=CCC(=O)C1,train
O=C1CC=CCC(=O)N1,train
O=C1CC=CNC(=O)C1,test
O=C1CC=CNC(=O)N1,train
O=C1CN=CNC(=O)C1,train
O=C1CN=CNC(=O)N1,train
Nc1cnc(N)nc1,test
O=C1CN=COC(=O)N1,train
O=C1NC=CNC(=O)N1,train
O=C1CC=CCC12CC2,train
O=C1CN=CNC12CC2,train
O=C1CN=COC12CC2,test
O=C1NC=CCC12CC2,train
Nc1ccc(O)nc1,train
O=C1OC=NCC12CC2,train
N#CC1CN=CNC1=N,train
C#CC1CC=CCC1=O,test
C#CC1NC=NCC1=O,train
Nc1cnc(O)cn1,train
N#CC1NC=NCC1=O,train
C#CC1OC=NCC1=O,train
C#CC1CC=CNC1=O,train
N#CC1CC=CNC1=O,train
C#CC1CN=CNC1=O,train
N#CC1CN=CNC1=O,train
C#CC1CN=COC1=O,train
O=C1CC=CCC2CC12,test_scaffolds
Nc1cnc(O)nc1,train
O=C1CN=COC2CC12,train
O=C1NC=CCC2CC12,train
Nc1ccc(O)cn1,train
O=C1OC=NCC2CC12,test
CC1CC=CC1,train
Nc1ncc(O)cn1,train
Oc1ccc(O)cc1,train
N=C1CCC(=O)C(=O)N1,train
N=C1CCC(=O)C(=O)O1,train
N=C1CNC(=N)C(=O)N1,train
N=C1CNC(=N)C(=O)O1,train
N=C1CNC(=O)C(=N)N1,train
N=C1CNC(=O)C(=O)N1,train
N=C1CNC(=O)C(=O)O1,train
N=C1COC(=N)C(=N)N1,train
N=C1COC(=N)C(=O)N1,train
N=C1COC(=N)C(=O)O1,train
Oc1ccc(O)nc1,test
N=C1COC(=O)C(=N)N1,train
N=C1COC(=O)C(=O)N1,train
N=C1COC(=O)C(=O)O1,train
N=C1NC(=O)CCC1=O,train
N=C1NC(=O)CNC1=O,train
N=C1NC(=O)COC1=N,test
N=C1NC(=O)COC1=O,train
N=C1NCC(=O)NC1=O,train
N=C1NCC(=O)OC1=N,train
Oc1cnc(O)cn1,train
N=C1OC(=O)CCC1=O,train
N=C1OC(=O)CNC1=O,train
N=C1OC(=O)COC1=O,train
N=C1OCC(=O)NC1=O,test
N=C1OCC(=O)OC1=N,train
O=C1CCC(=O)C(=O)N1,train
O=C1COC(=O)C(=O)N1,train
N=C1OCC(=O)C12CC2,test_scaffolds
Oc1cnc(O)nc1,train
O=C1CCC(=O)C12CC2,train
O=C1CNC(=O)C12CC2,train
O=C1COC(=O)C12CC2,train
Cc1ccc(=O)[nH]c1,train
N#CC1C(=N)NCC1=O,train
C#CC1C(=N)OCC1=O,train
N#CC1C(=N)OCC1=O,train
C#CC1C(=O)CCC1=O,train
C#CC1C(=O)CNC1=O,train
C#CC1C(=O)COC1=O,train
Cc1c[nH]c(=O)cn1,test
N=C1OCC(=O)C2CC12,train
O=C1CCC(=O)C2CC12,train
O=C1CNC(=O)C2CC12,train
Cc1cnc(=O)[nH]c1,train
O=C1COC(=O)C2CC12,train
N=C1CC=CC(=O)CO1,train
Cc1ccc(=N)oc1,train
N=C1C=CCC(=O)CO1,train
N=C1C=CNC(=O)CO1,test
O=C1C=CCC(=O)NC1,train
O=C1C=CCC(=O)OC1,train
O=C1C=CCC(=O)CC1,train
O=C1C=CNC(=O)CC1,train
O=C1CC=CC(=O)NC1,train
O=C1C=CNC(=O)CN1,train
O=C1CC=CC(=O)OC1,train
O=C1COC(=O)C=CN1,train
Cc1coc(=N)cn1,train
O=C1C=CNC(=O)OC1,train
O=C1C=CNC(=O)NC1,train
N=C1C=C(C2CC2)CO1,train
O=C1C=C(C2CC2)CC1,train
OC1CC1,train
CC1CN=CO1,train
Cc1cnc(=N)oc1,train
O=C1C=C(C2CC2)CN1,test
C#CC1=CCC(=N)OC1,test
N#CC1=CCC(=N)OC1,train
N#CC1=CNC(=N)OC1,train
C#CC1=CCC(=O)NC1,train
N#CC1=CCC(=O)NC1,train
Cc1ccc(=O)oc1,train
C#CC1=CCC(=O)OC1,train
N#CC1=CCC(=O)OC1,train
C#CC1=CCC(=O)CC1,train
N#CC1=CCC(=O)CC1,train
C#CC1=CNC(=O)CC1,train
N#CC1=CNC(=O)CC1,train
C#CC1=NCC(=O)CN1,train
N#CC1=NCC(=O)CN1,train
C#CC1=NCC(=O)CO1,train
N#CC1=NCC(=O)CO1,train
Cc1coc(=O)cn1,train
C#CC1=CNC(=O)OC1,train
N#CC1=CNC(=O)OC1,train
C#CC1=CNC(=O)NC1,train
N#CC1=CNC(=O)NC1,train
C#CC1CNC(=N)C1=O,train
C#CC1COC(=N)C1=O,train
Cc1cnc(=O)oc1,train
C#CC1CNC(=O)C1=O,train
C#CC1COC(=O)C1=O,train
N=C1CC(C2CC2)CO1,train
N=C1CCC(C2CC2)O1,train
N=C1COC(C2CC2)O1,train
Nc1ccc(=O)[nH]c1,test
N=C1OCC(C2CC2)O1,train
O=C1CC(C2CC2)CN1,train
O=C1CC(C2CC2)CO1,test
Nc1c[nH]c(=O)cn1,train
O=C1CCC(C2CC2)C1,train
O=C1CCC(C2CC2)N1,train
O=C1CCC(C2CC2)O1,train
Nc1cnc(=O)[nH]c1,train
O=C1CCN(C2CC2)C1,train
O=C1COC(C2CC2)C1,test
O=C1COC(C2CC2)O1,train
N=c1ccc(N)co1,train
O=C1NC(C2CC2)CO1,train
O=C1NCC(C2CC2)N1,train
O=C1NCC(C2CC2)O1,train
O=C1OCC(C2CC2)O1,train
N=c1cnc(N)co1,train
C#CC1C=CC(=N)OC1,train
N#CC1C=CC(=N)OC1,train
C#CC1C=CC(=O)CC1,test
N#CC1C=CC(=O)CC1,train
C#CC1C=CC(=O)CN1,test
N#CC1C=CC(=O)CN1,train
C#CC1C=CC(=O)CO1,train
N#CC1C=CC(=O)CO1,train
N=c1ncc(N)co1,train
C#CC1C=CC(=O)NC1,train
N#CC1C=CC(=O)NC1,test
C#CC1C=CC(=O)OC1,train
N#CC1C=CC(=O)OC1,train
C#CCC1=CC(=N)OC1,train
N#CCC1=CC(=N)OC1,train
C#CCC1=CC(=O)CC1,test
N#CCC1=CC(=O)CC1,train
C#CCC1=CC(=O)NC1,train
N#CCC1=CC(=O)NC1,train
OC1CC=CC1,train
Nc1ccc(=O)oc1,train
C#CCC1COC(=N)C1,train
N#CCC1COC(=N)C1,train
C#CCC1CCC(=N)O1,train
N#CCC1CCC(=N)O1,train
C#CCC1OCC(=N)O1,train
N#CCC1OCC(=N)O1,train
C#CCC1COC(=N)O1,test
N#CCC1COC(=N)O1,train
C#CCC1CNC(=O)C1,train
C#CCC1COC(=O)C1,train
Nc1coc(=O)cn1,train
N#CCC1CNC(=O)C1,train
N#CCC1COC(=O)C1,train
C#CCC1CCC(=O)C1,train
C#CCC1CCC(=O)N1,train
C#CCC1CCC(=O)O1,test
N#CCC1CCC(=O)C1,train
N#CCC1CCC(=O)N1,train
N#CCC1CCC(=O)O1,train
C#CCN1CCC(=O)C1,train
N#CCN1CCC(=O)C1,train
Nc1cnc(=O)oc1,train
N#CCC1CC(=O)CN1,train
C#CCC1CC(=O)CO1,train
C#CCC1OCC(=O)O1,train
N#CCC1CC(=O)CO1,train
N#CCC1OCC(=O)O1,train
C#CCC1COC(=O)N1,train
N#CCC1COC(=O)N1,train
C#CCC1CNC(=O)N1,train
C#CCC1CNC(=O)O1,test
N#CCC1CNC(=O)N1,train
N=c1cnc(O)c[nH]1,train
N#CCC1CNC(=O)O1,train
C#CCC1COC(=O)O1,train
N#CCC1COC(=O)O1,train
C#CC1CCC(=N)OC1,train
N#CC1CCC(=N)OC1,train
C#CC1COC(=N)CN1,train
N#CC1COC(=N)CN1,train
C#CC1COC(=N)CO1,test
N#CC1COC(=N)CO1,train
C#CC1COC(=N)OC1,train
O=c1ccc(O)c[nH]1,train
N#CC1COC(=N)OC1,train
C#CC1CCC(=O)CC1,train
N#CC1CCC(=O)CC1,train
C#CC1CCC(=O)NC1,test
N#CC1CCC(=O)NC1,test
C#CC1CCC(=O)OC1,train
N#CC1CCC(=O)OC1,train
C#CC1CCC(=O)CN1,train
N#CC1CCC(=O)CN1,train
C#CC1CCC(=O)CO1,train
O=c1cnc(O)c[nH]1,train
N#CC1CCC(=O)CO1,train
C#CC1CNC(=O)CN1,train
N#CC1CNC(=O)CN1,train
C#CC1COC(=O)CN1,train
N#CC1COC(=O)CN1,test
C#CC1CNC(=O)CO1,train
N#CC1CNC(=O)CO1,train
C#CC1COC(=O)CO1,train
N#CC1COC(=O)CO1,test
C#CC1OCC(=O)CO1,train
O=c1ncc(O)c[nH]1,train
N#CC1OCC(=O)CO1,train
C#CC1CNC(=O)NC1,train
N#CC1CNC(=O)NC1,train
C#CC1CNC(=O)OC1,train
N#CC1CNC(=O)OC1,test
C#CC1COC(=O)OC1,train
N#CC1COC(=O)OC1,train
C#CC1(C#N)CNC1=N,train
N#CC1(C#N)CNC1=N,train
C#CC1(C#C)COC1=N,train
N=c1ccc(O)co1,test
C#CC1(C#N)COC1=N,train
N#CC1(C#N)COC1=N,train
C#CC1(C#C)CCC1=O,train
C#CC1(C#N)CCC1=O,train
N#CC1(C#N)CCC1=O,train
C#CC1(C#C)NCC1=O,train
C#CC1(C#N)NCC1=O,train
N#CC1(C#N)NCC1=O,test
C#CC1(C#C)OCC1=O,train
C#CC1(C#N)OCC1=O,train
N=c1cnc(O)co1,train
N#CC1(C#N)OCC1=O,train
C#CC1(C#C)CNC1=O,train
C#CC1(C#C)COC1=O,train
C#CC1(C#N)COC1=O,train
N#CC1(C#N)COC1=O,test
N=C1OCC12C1CC2C1,train
N=C1OCC12C1CC2O1,train
N=C1OCC12C1CN2C1,train
O=C1CCC12C1CC2C1,test
O=C1CCC12C1CC2O1,train
O=c1ccc(O)co1,train
O=C1CCC12C1CN2C1,test_scaffolds
O=C1CNC12C1CC2C1,train
O=C1CNC12C1CC2N1,train
O=C1CNC12C1CC2O1,test_scaffolds
O=C1COC12C1CC2C1,test_scaffolds
O=C1COC12C1CC2N1,train
O=C1COC12C1CC2O1,train
O=C1NCC12C1CC2C1,train
O=C1NCC12C1CC2O1,train
O=C1NCC12C1CN2C1,train
CC1C=CCC1,train
O=c1cnc(O)co1,train
O=C1OCC12C1CC2C1,train
O=C1OCC12C1CC2O1,train
O=C1OCC12C1CN2C1,train
N=C1OCC12C1CCC12,train
N=C1OCC12C1COC12,train
O=C1CCC12C1CCC12,train
O=C1CCC12C1COC12,test
O=C1CNC12C1CCC12,test
Cn1ccc(=O)cc1,train
O=C1CNC12C1COC12,train
O=C1COC12C1CCC12,train
O=C1COC12C1COC12,train
O=C1NCC12C1CCC12,train
O=C1NCC12C1COC12,test
O=C1OCC12C1CCC12,train
O=C1OCC12C1COC12,train
Cn1ccc(=O)nc1,train
C#CC1CC12COC2=N,train
N#CC1CC12COC2=N,test
C#CC1CC12CCC2=O,test
N#CC1CC12CCC2=O,train
Cn1cnc(=N)nc1,train
C#CC1CC12NCC2=O,test
N#CC1CC12NCC2=O,train
C#CC1CC12OCC2=O,train
N#CC1CC12OCC2=O,train
C#CC1CC12CNC2=O,train
N#CC1CC12CNC2=O,train
Cn1cnc(=O)nc1,test
C#CC1CC12COC2=O,train
N#CC1CC12COC2=O,train
N=C1OCC12CC1CC12,train
C#Cc1coc(=N)[nH]1,train
N=C1OCC12NC1CC12,train
N=C1OCC12OC1CC12,train
O=C1CCC12CC1CC12,train
C#Cc1c[nH]c(=N)o1,train
O=C1CCC12OC1CC12,train
O=C1CNC12CC1CC12,train
O=C1COC12CC1CC12,train
O=C1NCC12CC1CC12,test_scaffolds
N#Cc1c[nH]c(=N)o1,train
O=C1NCC12OC1CC12,test_scaffolds
O=C1OCC12CC1CC12,train
O=C1OCC12NC1CC12,train
C#Cc1coc(=N)o1,train
O=C1OCC12OC1CC12,train
N=C1NCC12CN=CO2,train
N=C1OCC12CC=CC2,train
N=C1OCC12CN=CN2,train
N=C1OCC12CN=CO2,train
O=C1CCC12CC=CC2,train
O=C1CCC12CN=CO2,train
O=C1CNC12CC=CC2,train
O=C1COC12CC=CC2,train
O=C1NCC12CC=CC2,train
N#Cc1coc(=N)o1,train
O=C1NCC12CN=CN2,train
O=C1NCC12CN=CO2,train
O=C1OCC12CC=CC2,train
O=C1OCC12CN=CN2,train
O=C1OCC12CN=CO2,train
N=C1OCC12C=CCC2,train
N=C1OCC12CNC=N2,train
N=C1OCC12COC=N2,test_scaffolds
N=C1OCC12C=CCN2,train
N=C1OCC12C=CCO2,test_scaffolds
CC1COC=N1,train
C#Cc1coc(=O)[nH]1,train
O=C1CCC12C=CCC2,train
O=C1CCC12COC=N2,test_scaffolds
O=C1CCC12C=CCO2,train
O=C1CNC12C=CCC2,train
O=C1COC12C=CCC2,train
O=C1NCC12C=CCC2,test
O=C1NCC12CNC=N2,test
O=C1NCC12COC=N2,train
O=C1NCC12C=CCO2,train
O=C1OCC12C=CCC2,train
C#Cc1c[nH]c(=O)[nH]1,train
O=C1OCC12CNC=N2,test_scaffolds
O=C1OCC12COC=N2,train
O=C1OCC12C=CCN2,test_scaffolds
O=C1OCC12C=CCO2,train
N=C1NCC12COCO2,train
N=C1OCC12CCCC2,train
N=C1OCC12CCCN2,train
N=C1OCC12CCCO2,test
N=C1OCC12CCOC2,train
N=C1OCC12COCO2,train
C#Cc1c[nH]c(=O)o1,train
O=C1CCC12CCCC2,train
O=C1CCC12CCCO2,train
O=C1CCC12CCOC2,train
O=C1CCC12COCO2,test
O=C1CNC12CCCC2,train
O=C1CNC12CCOC2,train
O=C1COC12CCCC2,train
O=C1COC12CCOC2,train
O=C1NCC12CCCC2,train
O=C1NCC12CCCO2,test
C#Cc1coc(=O)o1,train
O=C1NCC12CCOC2,train
O=C1NCC12COCO2,train
O=C1OCC12CCCC2,train
O=C1OCC12CCCN2,train
O=C1OCC12CCCO2,test
O=C1OCC12CCOC2,train
O=C1OCC12COCO2,train
C#CC#CC1COC1=N,train
N#CC#CC1COC1=N,train
C#CC#CC1CCC1=O,train
N#Cc1coc(=O)o1,train
N#CC#CC1CCC1=O,train
C#CC#CC1NCC1=O,train
N#CC#CC1NCC1=O,train
C#CC#CC1OCC1=O,train
N#CC#CC1OCC1=O,train
C#CC#CC1CNC1=O,test
N#CC#CC1CNC1=O,train
C#CC#CC1COC1=O,test
N#CC#CC1COC1=O,train
N=C1OCC1C1CCC1,train
N=C1OCC1C1CCO1,train
N=C1OCC1C1COC1,train
N=C1OCC1N1CCC1,train
O=C1CCC1C1CCC1,train
O=C1CCC1C1CCO1,train
O=C1CCC1C1COC1,train
O=C1CCC1N1CCC1,train
O=C1CCN1C1CCC1,train
O=C1CCN1C1COC1,train
O=C1CNC1C1CCC1,train
O=C1CNC1C1CCO1,test_scaffolds
O=C1CNC1C1COC1,train
O=C1COC1C1CCC1,train
O=C1COC1C1CCO1,train
O=C1COC1C1COC1,train
O=C1NCC1C1CCC1,train
O=C1NCC1C1CCO1,train
O=C1NCC1C1COC1,train
O=C1NCC1N1CCC1,train
O=C1OCC1C1CCC1,train
O=C1OCC1C1CCO1,train
O=C1OCC1C1COC1,train
O=C1OCC1N1CCC1,train
N=C1OCC1CC1CC1,test
N=C1OCC1NC1CC1,train
N=C1OCC1OC1CC1,test_scaffolds
O=C1CCC1CC1CC1,train
O=C1CCC1OC1CC1,train
O=C1CCN1CC1CC1,train
O=C1CNC1CC1CC1,train
O=C1COC1CC1CC1,train
O=C1NCC1CC1CC1,train
O=C1NCC1OC1CC1,train
O=C1OCC1CC1CC1,train
CC1C=CCO1,test
O=C1OCC1NC1CC1,test_scaffolds
O=C1OCC1OC1CC1,train
C#CCCC1COC1=N,test
N#CCCC1COC1=N,train
C#CCNC1COC1=N,train
N#CCNC1COC1=N,train
C#CCOC1COC1=N,train
N#CCOC1COC1=N,train
C#CCCC1CCC1=O,train
N#CCCC1CCC1=O,train
C#Cc1c[nH]c(C)c1,train
C#CCNC1CCC1=O,train
N#CCNC1CCC1=O,test
C#CCOC1CCC1=O,train
N#CCOC1CCC1=O,train
C#CCCN1CCC1=O,train
N#CCCN1CCC1=O,train
C#CCCC1NCC1=O,train
N#CCCC1NCC1=O,train
C#CCCC1OCC1=O,train
N#CCCC1OCC1=O,test
Cc1cc(C#N)c[nH]1,train
C#CCCC1CNC1=O,train
N#CCCC1CNC1=O,train
C#CCNC1CNC1=O,train
N#CCNC1CNC1=O,train
C#CCOC1CNC1=O,train
N#CCOC1CNC1=O,train
C#CCCC1COC1=O,test
N#CCCC1COC1=O,train
C#CCNC1COC1=O,train
N#CCNC1COC1=O,train
C#Cc1coc(C)c1,train
C#CCOC1COC1=O,test
N#CCOC1COC1=O,train
C#CC12COC(=N)C1C2,train
N#CC12COC(=N)C1C2,train
Cc1cc(C#N)co1,train
C#CC12CCC(=O)C1C2,train
N#CC12CCC(=O)C1C2,train
C#CC12CC1C(=O)CN2,train
N#CC12CC1C(=O)CN2,train
C#Cc1c[nH]c(C)n1,train
C#CC12CC1C(=O)CO2,train
N#CC12CC1C(=O)CO2,train
C#CC12CNC(=O)C1C2,train
N#CC12CNC(=O)C1C2,train
C#CC12COC(=O)C1C2,train
Cc1nc(C#N)c[nH]1,train
N#CC12COC(=O)C1C2,train
N=C1NCC2(CC2)C1=O,train
C#Cc1coc(C)n1,train
N=C1OCC2(CC2)C1=O,test
O=C1NCC2(CC2)C1=O,train
Cc1nc(C#N)co1,train
O=C1OCC2(CC2)C1=O,train
N=C1C=CC2(CC2)CO1,train
O=C1C=CC2(CC1)CC2,train
C#Cc1c[nH]c(N)c1,train
O=C1C=CC2(CC2)NC1,test_scaffolds
O=C1C=CC2(CC2)OC1,train
O=C1C=CC2(CC2)CN1,train
O=C1C=CC2(CC2)CO1,train
N=C1CCC2(CC2)CO1,train
OC1C=CCC1,train
N#Cc1c[nH]c(N)c1,train
N=C1CNC2(CC2)CO1,train
N=C1COC2(CC2)CO1,train
N=C1OCC2(CC2)CO1,train
O=C1CCC2(CC1)CC2,train
O=C1CCC2(CC2)CN1,test_scaffolds
O=C1CCC2(CC2)CO1,train
O=C1CCC2(CC2)NC1,train
C#Cc1coc(N)c1,train
O=C1CCC2(CC2)OC1,train
O=C1CNC2(CC2)CN1,train
O=C1CNC2(CC2)CO1,train
O=C1COC2(CC2)CN1,train
O=C1COC2(CC2)CO1,train
N#Cc1coc(N)c1,train
O=C1NCC2(CC2)CN1,train
O=C1NCC2(CC2)CO1,train
O=C1OCC2(CC2)CO1,train
N=C1CC2(CCC2)CO1,train
C#Cc1c[nH]c(N)n1,train
N=C1CC2(CCO2)CO1,train
N=C1CC2(COC2)CO1,train
N=C1CCC2(CCC2)O1,train
N=C1CCC2(COC2)O1,train
N=C1NC2(COC2)CO1,test
N=C1OCC2(CCC2)O1,train
N=C1OCC2(COC2)O1,train
O=C1CC2(CCC2)CN1,train
O=C1CC2(CCC2)CO1,train
O=C1CC2(CCO2)CN1,test_scaffolds
N#Cc1c[nH]c(N)n1,train
O=C1CC2(CCO2)CO1,train
O=C1CC2(CN1)COC2,train
O=C1CC2(COC2)CO1,train
O=C1CCC2(CCC2)C1,train
O=C1CCC2(CCC2)N1,train
O=C1CCC2(CCC2)O1,train
O=C1CCC2(CCO2)C1,train
O=C1CCC2(COC2)C1,train
O=C1CCC2(COC2)N1,train
O=C1CCC2(COC2)O1,test_scaffolds
C#Cc1coc(N)n1,train
O=C1CNC2(COC2)C1,train
O=C1COC2(CCC2)C1,train
O=C1COC2(COC2)C1,train
O=C1NC2(CCC2)CO1,test_scaffolds
O=C1NC2(COC2)CO1,train
O=C1NCC2(CCC2)N1,test_scaffolds
O=C1NCC2(CCC2)O1,train
O=C1NCC2(COC2)N1,train
O=C1NCC2(COC2)O1,train
O=C1OCC2(CCC2)O1,train
N#Cc1coc(N)n1,train
O=C1OCC2(COC2)O1,train
N=C1OCC23CC(C2)C13,test
N=C1OCC23CC(N2)C13,train
N=C1OCC23CC(O2)C13,train
N=C1OCC23CN(C2)C13,test_scaffolds
O=C1CCC23CC(C2)C13,train
O=C1CCC23CC(O2)C13,train
O=C1CCC23CN(C2)C13,test
O=C1CNC23CN(C2)C13,train
O=C1COC23CC(C2)C13,train
C#Cc1c[nH]c(O)c1,train
O=C1COC23CN(C2)C13,train
O=C1NCC23CC(C2)C13,train
O=C1NCC23CC(O2)C13,train
